SMILES1,SMILES2,cocrystal,mol1_top1_pos,mol1_top1_val,mol2_top1_pos,mol2_top1_val,mol1_top2_pos,mol1_top2_val,mol2_top2_pos,mol2_top2_val,mol1_top3_pos,mol1_top3_val,mol2_top3_pos,mol2_top3_val,mol1_top4_pos,mol1_top4_val,mol2_top4_pos,mol2_top4_val,mol1_top5_pos,mol1_top5_val,mol2_top5_pos,mol2_top5_val,mol1_top6_pos,mol1_top6_val,mol2_top6_pos,mol2_top6_val
O=C(NCC(c1ccccc1)c1ccccc1)C=CC(=O)OCC(c1ccccc1)c1ccccc1,O=C1NCc2ccc(CNC(=O)c3cccc(c3)C(=O)NCc3ccc(CNC(=O)c4cccc1c4)cc3)cc2,1,14.0,1.06205,28.0,0.743367,13.0,0.952241,27.0,0.675855,35.0,0.94786,20.0,0.575316,31.0,0.793621,3.0,0.547802,19.0,0.570652,2.0,0.539094,36.0,0.545002,37.0,0.517175
FC(F)(F)S(=O)(=O)Nc1ccccc1,FC(F)(F)S(=O)(=O)Oc1cccc2CCC3(CCC(=O)N3)c12,1,13.0,0.28674,14.0,1.060376,14.0,0.222162,18.0,0.929963,12.0,0.030299,17.0,0.814642,None,None,6.0,0.509403,None,None,21.0,0.396458,None,None,20.0,0.384123
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CCC(O)CO,1,10.0,1.022186,1.0,0.402488,29.0,0.806309,3.0,0.340436,9.0,0.729365,5.0,0.134747,15.0,0.722833,2.0,0.068381,12.0,0.666063,None,None,17.0,0.636174,None,None
CC(C)(OO)OO,O=P(CCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1,2.0,0.511988,17.0,1.105364,None,None,20.0,0.88039,None,None,5.0,0.671395,None,None,23.0,0.656852,None,None,6.0,0.389426,None,None,10.0,0.337559
c1cc2ccc3cccc4ccc(c1)c2c34,Fc1c(F)c(F)c(Br)c(Br)c1F,1,6.0,1.015132,6.0,0.842065,8.0,0.734931,4.0,0.720496,4.0,0.56633,9.0,0.699238,9.0,0.388409,11.0,0.615513,10.0,0.183833,1.0,0.531688,3.0,0.182815,12.0,0.477857
CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CC1=CC(=CC=C1)C,0,16.0,-0.823611,5.0,-0.670567,10.0,-0.439367,1.0,-0.435022,6.0,-0.426736,3.0,-0.248925,12.0,-0.420656,7.0,-0.080017,8.0,-0.161386,6.0,-0.052133,1.0,-0.161017,None,None
CC1=CC=CC=C1C(=O)N,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0,10.0,-0.985156,14.0,-1.163202,2.0,-0.725278,3.0,-0.531777,4.0,-0.368721,1.0,-0.49539,9.0,-0.235429,7.0,-0.376049,8.0,-0.029204,4.0,-0.305945,None,None,12.0,-0.2577
CC12CCC(CC1)C(C)(C)O2,Oc1ccc(O)cc1,1,7.0,0.622828,7.0,0.516845,1.0,0.509438,6.0,0.331971,8.0,0.279058,8.0,0.274722,2.0,0.188176,3.0,0.16269,None,None,None,None,None,None,None,None
c1cc2ccc3cccc4ccc(c1)c2c34,CCOC1=C(OCC)C(=O)C(C1=O)=C(C#N)C#N,1,1.0,0.87041,10.0,0.638493,13.0,0.518423,18.0,0.625697,5.0,0.481966,12.0,0.425137,14.0,0.383141,9.0,0.360766,8.0,0.366837,1.0,0.258105,11.0,0.193465,11.0,0.145514
CC(C)C(=O)Nc1ccc2ccc(NC(=O)C(C)C)nc2n1,CCCCNC(=O)NC1=NC(=CC(=O)N1)N(CCCC)CCCC,1,13.0,1.526915,22.0,0.90323,16.0,1.050926,20.0,0.676607,8.0,0.887641,21.0,0.672126,10.0,0.883143,1.0,0.543643,1.0,0.88289,13.0,0.47582,5.0,0.718469,18.0,0.462972
O=C1C=Cc2ccccc2C1=CNc1ccccn1,Oc1ccc2ccccc2c1C=Nc1ccccn1,1,12.0,1.109565,11.0,0.736005,3.0,0.909823,17.0,0.650143,14.0,0.652186,6.0,0.566344,19.0,0.542189,5.0,0.513693,18.0,0.523534,7.0,0.478519,2.0,0.325454,8.0,0.459609
C1CN2CCN1CC2,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1,4.0,0.184886,1.0,0.726544,3.0,0.126048,15.0,0.537192,5.0,0.122861,8.0,0.510191,7.0,0.002282,16.0,0.473537,None,None,11.0,0.382758,None,None,3.0,0.260526
CC1=C(C)C(=O)C(=C(C)C1=O)C,Oc1cc(O)cc(c1)c1c2ccccc2cc2ccccc12,1,11.0,0.76539,6.0,0.777108,2.0,0.2539,5.0,0.765926,4.0,0.027805,17.0,0.565105,5.0,0.021108,3.0,0.415109,None,None,12.0,0.37252,None,None,1.0,0.276727
C1=CC(=CC=C1C#N)C(=O)O,COC1=CC(=CC(=C1)C(=O)O)OC,0,5.0,-1.237478,3.0,-0.415829,7.0,-0.525521,11.0,-0.353833,4.0,-0.335891,7.0,-0.134162,3.0,-0.206359,5.0,-0.100709,11.0,-0.153513,2.0,-0.0667,6.0,-0.123481,None,None
BrC1=C(Br)C(=O)NC1=O,Brc1cnc2c(c1)C(=O)c1cc(Br)cnc21,1,9.0,0.943338,5.0,1.576092,6.0,0.714552,15.0,0.509478,1.0,0.527394,1.0,0.374917,5.0,0.445229,13.0,0.228939,8.0,0.179142,4.0,0.026678,4.0,0.111526,None,None
C(N1C=CN=C1)c1ccc(CN2C=CN=C2)cc1,OC(=O)c1cccc(c1)C(O)=O,1,14.0,0.775803,2.0,1.04325,8.0,0.764523,11.0,0.842002,5.0,0.711925,7.0,0.681115,9.0,0.585913,1.0,0.662629,3.0,0.571588,6.0,0.631619,10.0,0.553008,5.0,0.592788
Oc1ccc(cc1)C1(CCCCC1)c1ccc(O)cc1,Oc1cccc(Cl)c1,1,16.0,0.988666,7.0,0.909866,17.0,0.665139,5.0,0.602699,10.0,0.623732,1.0,0.387322,11.0,0.62242,6.0,0.371595,20.0,0.469278,4.0,0.079827,18.0,0.369424,8.0,0.026104
C(CSCCC(=O)O)C(=O)O,C1=CC=C(C(=C1)C(=O)N)[N+](=O)[O-],0,3.0,-0.518529,8.0,-0.271029,10.0,-0.363186,10.0,-0.096087,6.0,-0.292784,11.0,-0.084776,7.0,-0.0271,12.0,-0.048227,4.0,-0.009342,None,None,None,None,None,None
CN1N(C(=O)C=C1C)c1ccccc1,O=C1NS(=O)(=O)c2ccccc12,1,10.0,0.633411,8.0,0.235387,9.0,0.566698,1.0,0.104803,7.0,0.556628,4.0,0.034946,13.0,0.457256,None,None,4.0,0.401647,None,None,12.0,0.374723,None,None
COc1ccc(cc1)C1C(OC2=C1C(=O)CC(C)(C)C2)N(NC(=O)OC(C)C)C(=O)OC(C)C,COc1ccc(cc1)C1C(OC2=C1C(=O)CC(C)(C)C2)N(OC(=O)OC(C)C)C(=O)OC(C)C,1,22.0,1.428599,2.0,1.934263,30.0,1.047444,15.0,0.870876,5.0,0.767961,24.0,0.779014,32.0,0.747115,11.0,0.498032,21.0,0.699243,33.0,0.442466,18.0,0.413603,19.0,0.347932
c1cnccn1,NC(N)=O,1,5.0,0.942053,3.0,0.080185,3.0,0.755753,None,None,2.0,0.630781,None,None,6.0,0.340259,None,None,4.0,0.29657,None,None,None,None,None,None
Nc1ccccc1C(O)=O,O=N(=O)c1cccc(c1)N(=O)=O,1,6.0,0.463578,9.0,1.298786,1.0,0.284044,12.0,0.842427,9.0,0.140959,5.0,0.756564,10.0,0.130815,10.0,0.631795,7.0,0.033089,7.0,0.245876,None,None,3.0,0.201081
CC(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1,CCC(C)C(=O)Nc1ccccc1,1,16.0,1.698169,1.0,0.549457,20.0,1.133673,5.0,0.252036,22.0,0.967602,3.0,0.048816,32.0,0.546122,4.0,0.029186,25.0,0.429356,9.0,0.007523,8.0,0.41889,None,None
CCCCNC(=O)C(O)C(O)C(=O)NCCCC,CCCCNC(=O)CC(O)C(=O)NCCCC,1,7.0,0.949084,15.0,1.578436,5.0,0.645,11.0,0.901345,18.0,0.636722,5.0,0.59505,12.0,0.475147,13.0,0.481248,1.0,0.346734,3.0,0.446551,15.0,0.242084,9.0,0.309596
CC1=NC=C(C(=C1O)CO)CO,COC1=CC=CC(=C1)C(=O)N,0,2.0,-1.171622,3.0,-0.661412,9.0,-1.122088,9.0,-0.339865,4.0,-0.843324,2.0,-0.322466,11.0,-0.465907,5.0,-0.232531,7.0,-0.423894,None,None,1.0,-0.210694,None,None
Cc1cccc(C)c1NC(=O)COc1cccc2cccnc12,Oc1ccc(O)cc1,1,1.0,0.659261,3.0,0.559596,9.0,0.443747,7.0,0.530345,20.0,0.320882,6.0,0.510056,6.0,0.316155,4.0,0.142646,4.0,0.247746,None,None,21.0,0.233854,None,None
C1=CC=C(C(=C1)C(=O)O)F,C1CC(=O)NC1,0,10.0,-0.299298,2.0,-1.019399,8.0,-0.292246,3.0,-0.361729,5.0,-0.211317,1.0,-0.255565,6.0,-0.101723,6.0,-0.227747,None,None,5.0,-0.002107,None,None,None,None
c1cc(ccn1)c1ccncc1,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,1,6.0,0.696327,3.0,1.113913,12.0,0.364496,1.0,0.732362,2.0,0.198283,11.0,0.528669,4.0,0.193619,9.0,0.463888,8.0,0.13491,10.0,0.413018,None,None,20.0,0.411134
O=C1C2CCCN2C(=O)C2CCCN12,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,1,10.0,1.067276,18.0,0.724088,9.0,0.664339,19.0,0.717808,11.0,0.658752,14.0,0.648565,14.0,0.586857,16.0,0.609106,4.0,0.577516,4.0,0.587053,7.0,0.501105,11.0,0.530687
c1cc(ccn1)c1ccncc1,CCc1c(C(O)=O)c(CC)c(C(O)=O)c(CC)c1C(O)=O,1,7.0,0.948345,1.0,0.975171,5.0,0.24839,13.0,0.611705,8.0,0.244761,21.0,0.520425,11.0,0.213926,18.0,0.486721,2.0,0.087442,8.0,0.401085,None,None,5.0,0.374404
OC(=O)c1cc(Cl)cc(Cl)c1,Oc1ccc(Br)cc1C=Nc1cccnc1,1,5.0,0.87127,3.0,1.196622,3.0,0.551963,13.0,1.088766,2.0,0.446401,5.0,0.913514,1.0,0.002703,7.0,0.593978,None,None,2.0,0.499703,None,None,12.0,0.266743
C(C(C(=O)O)O)C(=O)O,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,0,4.0,-0.461283,7.0,-0.797372,3.0,-0.291916,9.0,-0.627265,5.0,-0.094077,1.0,-0.557043,8.0,-0.045583,2.0,-0.31942,9.0,-0.009301,12.0,-0.252703,None,None,4.0,-0.159632
IC1=C(I)SC(S1)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1,2.0,1.301496,2.0,0.852891,12.0,0.924177,11.0,0.441688,15.0,0.446775,5.0,0.162746,10.0,0.43359,14.0,0.093335,13.0,0.356026,13.0,0.084018,4.0,0.228109,15.0,0.057083
CC(=O)c1c2ccccc2cc2ccccc12,Oc1c(F)c(F)c(O)c(F)c1F,1,4.0,1.279011,7.0,0.526467,8.0,0.669276,10.0,0.481769,12.0,0.635923,1.0,0.285319,6.0,0.521603,6.0,0.244258,10.0,0.506356,9.0,0.176485,17.0,0.38774,None,None
CCCCC(O)=O,COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1,1,4.0,0.710055,5.0,0.594813,2.0,0.177732,18.0,0.524457,None,None,3.0,0.42174,None,None,22.0,0.418115,None,None,1.0,0.089358,None,None,None,None
C(C(=O)O)C(=O)O,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,0,2.0,-0.639632,6.0,-1.034078,1.0,-0.410475,3.0,-1.007846,5.0,-0.348215,11.0,-0.022438,3.0,-0.214476,9.0,-0.007558,7.0,-0.172944,None,None,6.0,-0.089952,None,None
Nc1cccc(Cl)n1,Nc1ccccc1C(O)=O,1,1.0,0.455281,1.0,0.976054,5.0,0.352209,3.0,0.763617,8.0,0.318133,7.0,0.502728,3.0,0.260729,10.0,0.481044,7.0,0.048478,9.0,0.421035,None,None,8.0,0.267845
CCN(C(C)C)C(=O)C(=O)c1ccccc1,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1,11.0,0.753156,29.0,1.082503,15.0,0.722069,35.0,1.041065,12.0,0.710115,15.0,0.872889,2.0,0.5761,38.0,0.796176,8.0,0.549274,11.0,0.575118,7.0,0.325903,30.0,0.519155
CCC(C(=O)[O-])[N+]12CCC(CC1)CC2,OC(=O)c1ccc(O)cc1,1,2.0,0.858546,5.0,1.286506,8.0,0.745126,8.0,0.800484,12.0,0.710457,7.0,0.666197,4.0,0.484246,2.0,0.158165,1.0,0.37447,10.0,0.040534,5.0,0.373644,None,None
NC(=O)c1ccccc1,OC(=O)c1ccc(O)c(c1)N(=O)=O,1,7.0,0.774604,4.0,1.136855,8.0,0.767468,3.0,0.674018,4.0,0.318723,11.0,0.561365,6.0,0.079398,6.0,0.448904,None,None,5.0,0.437508,None,None,7.0,0.253953
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CCC(=O)c1ccccc1,1,21.0,0.811658,7.0,1.127567,26.0,0.750788,8.0,0.183323,28.0,0.456988,2.0,0.051327,15.0,0.45158,9.0,0.012313,3.0,0.408317,1.0,0.004432,10.0,0.363639,None,None
CN1N=C(C(=O)C=C1c1ccccc1)C(F)(F)F,OC1(OC(=CC1=O)c1ccccc1)C(F)(F)F,1,6.0,1.273793,13.0,1.129031,10.0,0.518885,10.0,0.67021,13.0,0.446116,3.0,0.657702,12.0,0.209471,6.0,0.620458,4.0,0.167116,17.0,0.553472,1.0,0.156696,12.0,0.308928
c1cc(ccn1)c1ccncc1,OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F,1,7.0,0.412772,5.0,0.848519,9.0,0.25605,16.0,0.723964,5.0,0.235061,11.0,0.654158,12.0,0.194599,10.0,0.4333,3.0,0.179786,12.0,0.29523,2.0,0.008282,9.0,0.149505
CN1[N]C(=NN(C)C1=S)c1ccccn1,Oc1ccc(O)cc1,1,14.0,0.921741,7.0,0.654177,11.0,0.73013,5.0,0.532783,10.0,0.334849,3.0,0.37736,12.0,0.251969,2.0,0.204817,3.0,0.046658,None,None,None,None,None,None
CC(C)C(C)C=CC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C,CC(C)CCCC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C,1,11.0,0.793918,16.0,1.445909,13.0,0.50795,22.0,0.859997,21.0,0.432975,15.0,0.480805,24.0,0.40145,2.0,0.255237,6.0,0.223448,4.0,0.252158,5.0,0.215477,19.0,0.18244
Cc1ccc2ccc3cccnc3c2n1,Fc1c(I)c(F)c(I)c(F)c1I,1,13.0,1.022896,1.0,0.737451,11.0,0.726448,2.0,0.372585,4.0,0.693085,7.0,0.33715,7.0,0.686426,12.0,0.237582,10.0,0.601831,8.0,0.149973,12.0,0.553174,6.0,0.038558
CN1c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc(n2)N(C)c2cccc1n2,Oc1ccc(O)cc1,1,22.0,1.301618,5.0,1.013737,13.0,0.91366,6.0,0.642829,10.0,0.800806,2.0,0.46595,18.0,0.753048,7.0,0.190909,27.0,0.679817,8.0,0.062972,8.0,0.563759,None,None
C1CC(=O)NC1C(=O)O,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,0,5.0,-0.218081,1.0,-0.635954,3.0,-0.187203,16.0,-0.560531,None,None,14.0,-0.51314,None,None,8.0,-0.476833,None,None,9.0,-0.392636,None,None,23.0,-0.365271
COc1cccc(C=NC23CC4CC(CC(C4)C2)C3)c1O,Fc1c(F)c(F)c(I)c(I)c1F,1,19.0,1.088192,7.0,1.14637,11.0,0.713132,11.0,0.90918,10.0,0.712692,10.0,0.573367,1.0,0.586727,1.0,0.21274,17.0,0.47368,9.0,0.208389,12.0,0.256345,None,None
Cc1nc(C)c(C)nc1C,OC(=O)c1c(F)c(F)c(I)c(F)c1F,1,3.0,0.7513,1.0,0.544959,8.0,0.546342,4.0,0.334491,9.0,0.351179,11.0,0.27551,10.0,0.271567,3.0,0.038437,7.0,0.231765,13.0,0.030053,2.0,0.142124,2.0,0.005006
Cc1cnc(C)cn1,OC(=O)c1cc(Cl)cc(Cl)c1O,1,4.0,0.711523,2.0,1.680038,2.0,0.324005,8.0,1.221394,6.0,0.115355,9.0,0.728358,3.0,0.001684,1.0,0.445581,None,None,4.0,0.091473,None,None,10.0,0.017325
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,CC(O)=S,1,10.0,0.870063,2.0,0.07222,13.0,0.808448,None,None,21.0,0.693914,None,None,1.0,0.637716,None,None,3.0,0.547736,None,None,17.0,0.480916,None,None
NC(=O)c1ccncc1,OC(=O)c1cccc(Cl)c1,1,1.0,0.504907,5.0,0.513275,8.0,0.467067,10.0,0.453813,7.0,0.167411,2.0,0.424458,None,None,9.0,0.239363,None,None,8.0,0.170053,None,None,None,None
N#Cc1cc(C#N)c(cc1C#N)C#N,O=Cc1cc2ccccc2c2ccccc12,1,9.0,0.730627,16.0,0.52962,14.0,0.702576,5.0,0.516126,3.0,0.659204,2.0,0.489508,8.0,0.405431,1.0,0.441082,13.0,0.278787,13.0,0.411447,7.0,0.143161,8.0,0.322528
C1=CC(=CN=C1)C(=O)N,C1=CC=C2C(=C1)C=CN2,0,6.0,-0.587788,3.0,-0.936725,8.0,-0.316372,4.0,-0.418843,1.0,-0.222242,6.0,-0.353345,9.0,-0.032696,5.0,-0.183874,None,None,7.0,-0.122031,None,None,None,None
NNC(=O)c1cccnc1,OC(=O)CCCCC(O)=O,1,7.0,0.260137,3.0,0.614693,6.0,0.085565,7.0,0.249898,None,None,1.0,0.249013,None,None,9.0,0.18511,None,None,None,None,None,None,None,None
NC(=O)c1ccncc1,OC(=O)c1ccc2OCOc2c1,1,7.0,0.329985,8.0,0.524859,9.0,0.265308,5.0,0.486683,6.0,0.198778,3.0,0.343632,8.0,0.154604,12.0,0.332346,None,None,9.0,0.128543,None,None,1.0,0.127778
c1cc(ccn1)C=Cc1ccncc1,OC(=O)CCC(=O)c1ccc(cc1)c1ccccc1,1,9.0,0.709238,6.0,0.971104,13.0,0.601934,3.0,0.863756,11.0,0.378,9.0,0.526701,3.0,0.3447,8.0,0.493842,7.0,0.267894,17.0,0.464981,14.0,0.169008,11.0,0.371864
Cc1cc(cc(C)c1N)c1cc(C)c(N)c(C)c1,FC1=C(F)C(C(=C(F)C1=C(C#N)C#N)F)=C(C#N)C#N,1,2.0,0.665722,7.0,0.643734,4.0,0.618578,2.0,0.550838,10.0,0.515139,16.0,0.406704,14.0,0.215194,11.0,0.329928,8.0,0.156394,17.0,0.068033,12.0,0.155701,None,None
CC1=NNC(S1)=NS(=O)(=O)c1ccc(N)cc1,COc1cc(ccc1O)C(O)=O,1,7.0,0.695502,8.0,0.463875,5.0,0.659071,7.0,0.341518,11.0,0.643092,5.0,0.242656,9.0,0.630339,1.0,0.181018,4.0,0.593512,6.0,0.079302,16.0,0.318656,10.0,0.069058
C1CN2CCN1CC2,Fc1cc(F)cc(I)c1,1,8.0,1.052023,3.0,0.463269,6.0,0.389833,8.0,0.028471,7.0,0.3518,None,None,3.0,0.296927,None,None,2.0,0.155145,None,None,5.0,0.140384,None,None
COc1cccc(c1)C(O)=O,NC(=O)c1ccncc1,1,11.0,0.371409,6.0,0.361792,3.0,0.343396,7.0,0.26987,None,None,9.0,0.20484,None,None,1.0,0.072057,None,None,None,None,None,None,None,None
c1cc(ccn1)c1ccncc1,CCOC(=S)Nc1ccc(cc1)N(=O)=O,1,4.0,0.723192,14.0,0.909294,8.0,0.092889,3.0,0.592224,None,None,11.0,0.556464,None,None,15.0,0.515171,None,None,5.0,0.495104,None,None,13.0,0.325087
CC(C)C(=O)Nc1cccc(NC(=O)C(C)C)n1,CN(C)c1ccc(cc1)C#CC1(C)CC2(C)CC(C)(C1)C(=O)NC2=O,1,6.0,0.956308,20.0,1.686062,9.0,0.514217,11.0,0.700433,5.0,0.357159,23.0,0.574242,15.0,0.352685,12.0,0.436147,1.0,0.333156,8.0,0.419094,14.0,0.320132,22.0,0.409134
CC(C)C1NC(=O)C(Cc2ccc(CC3NC(=O)C(NC3=O)C(C)C)cc2)NC1=O,OC(=O)C(F)(F)F,1,13.0,1.513118,7.0,0.780227,1.0,1.031911,3.0,0.690918,11.0,0.894875,6.0,0.545567,5.0,0.731133,4.0,0.424595,19.0,0.723021,None,None,27.0,0.691329,None,None
c1ccc2ccccc2c1,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1,8.0,0.820435,8.0,1.320447,9.0,0.462808,9.0,1.287963,5.0,0.45032,24.0,0.99821,1.0,0.432281,2.0,0.981746,4.0,0.1773,26.0,0.80877,7.0,0.071376,21.0,0.713886
C(=CC(=O)O)C(=O)O,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,0,4.0,-0.813715,3.0,-0.790044,2.0,-0.778485,19.0,-0.712542,5.0,-0.426488,15.0,-0.710602,None,None,20.0,-0.685853,None,None,7.0,-0.620847,None,None,26.0,-0.579451
CC1=NC=CN1Cc1ccc(CN2C=CN=C2C)cc1,ON=C(C#N)c1ccc(Br)cc1,1,17.0,1.128084,8.0,0.506702,13.0,0.741199,1.0,0.461034,2.0,0.454595,12.0,0.009525,20.0,0.409013,None,None,3.0,0.334232,None,None,5.0,0.235803,None,None
CN(C)c1ccncc1,Oc1ccc(Cl)cc1,1,6.0,0.752466,1.0,0.737236,4.0,0.630386,5.0,0.685576,8.0,0.396191,3.0,0.540651,None,None,8.0,0.465486,None,None,None,None,None,None,None,None
O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,OOC1(CCCCC1)OO,1,5.0,0.805979,5.0,0.586038,10.0,0.565274,10.0,0.30029,16.0,0.376034,1.0,0.085191,17.0,0.284669,8.0,0.017763,14.0,0.244001,None,None,20.0,0.231052,None,None
NC(=O)c1ccncc1,OC(=O)c1cc(F)cc(F)c1,1,5.0,0.865357,1.0,0.80857,9.0,0.531794,2.0,0.33455,6.0,0.230455,6.0,0.285271,7.0,0.213347,8.0,0.153709,1.0,0.114474,9.0,0.090622,4.0,0.006934,11.0,0.086682
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1ccc(F)cc1,1,8.0,0.666853,7.0,0.751053,23.0,0.541847,1.0,0.377571,1.0,0.529513,5.0,0.282778,10.0,0.503206,8.0,0.186304,15.0,0.46821,None,None,19.0,0.411054,None,None
Clc1nc(Cl)nc(Cl)n1,Clc1nc(Cl)nc(Nc2nc(Cl)nc(Cl)n2)n1,1,6.0,0.508909,13.0,0.931584,4.0,0.501537,10.0,0.656111,2.0,0.308757,6.0,0.497677,7.0,0.244656,7.0,0.454399,5.0,0.23441,4.0,0.218997,1.0,0.092354,8.0,0.093717
Brc1cc(Br)c(Br)cc1Br,c1cc(ccn1)N=Nc1ccncc1,1,4.0,0.957001,3.0,0.534342,5.0,0.83469,8.0,0.381604,7.0,0.245344,11.0,0.349442,10.0,0.239438,10.0,0.314461,2.0,0.145791,2.0,0.278609,9.0,0.05543,4.0,0.177245
Cc1c(C)c(C)c2c(c1C)c1c(C)c(C)c(C)c(C)c21,N#CC(C#N)=C(C#N)C#N,1,18.0,0.761696,9.0,0.923427,10.0,0.754728,8.0,0.696078,7.0,0.66741,6.0,0.433493,5.0,0.542673,3.0,0.267632,1.0,0.502022,1.0,0.14315,3.0,0.493836,5.0,0.073751
O=C(C=Cc1ccccc1)c1ccccc1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1,5.0,0.595568,30.0,1.034329,10.0,0.560646,26.0,1.021993,13.0,0.344185,14.0,0.873879,15.0,0.224083,25.0,0.865855,7.0,0.208448,4.0,0.758389,16.0,0.141006,16.0,0.459925
BrN1C(=O)CCC1=O,Cc1ccncc1,1,7.0,0.606595,3.0,0.738951,3.0,0.329424,1.0,0.330356,4.0,0.111008,None,None,8.0,0.065312,None,None,None,None,None,None,None,None,None,None
Cc1ccccc1C(O)=O,O=C(NCc1ccncc1)C(=O)NCc1ccncc1,1,6.0,0.642915,15.0,0.927774,2.0,0.314238,7.0,0.68232,9.0,0.233182,8.0,0.561035,5.0,0.027671,12.0,0.279481,10.0,0.007398,20.0,0.103829,None,None,18.0,0.084165
CCCCc1c(C(=O)c2ccccc2)c(cc2c(nc3ccccc3c12)c1ccccc1)C(O)=O,COC(C)(C)C,1,23.0,0.810386,1.0,1.173721,15.0,0.606519,4.0,0.714758,35.0,0.602848,3.0,0.363303,11.0,0.492404,None,None,24.0,0.479267,None,None,3.0,0.435343,None,None
Nc1cnccn1,OC(=O)CCC(=O)c1ccc(cc1)c1ccccc1,1,7.0,0.3528,2.0,0.821671,3.0,0.196827,17.0,0.702122,5.0,0.157893,10.0,0.636399,4.0,0.144571,9.0,0.467858,1.0,0.10797,13.0,0.420967,None,None,15.0,0.405908
N1c2ccccc2Sc2ccccc12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1,12.0,0.473923,1.0,0.720403,4.0,0.216067,11.0,0.270367,6.0,0.212172,13.0,0.182838,10.0,0.138597,15.0,0.167368,5.0,0.133431,5.0,0.151386,8.0,0.128289,9.0,0.122045
COC,Nc1ncc2CC(CCc2n1)(C#N)c1ncnc2SC3=C(CCCC3)c12,1,1.0,1.311353,22.0,1.503471,3.0,0.997644,14.0,0.84679,None,None,24.0,0.724789,None,None,15.0,0.657736,None,None,20.0,0.581279,None,None,18.0,0.529841
Cc1cccc(NC(=O)c2cccc(c2)C(=O)Nc2cccc(C)n2)n1,OC(=O)CCCC(O)=O,1,9.0,1.170718,6.0,1.111859,10.0,0.74191,2.0,0.561388,17.0,0.678006,1.0,0.261406,22.0,0.569694,8.0,0.005529,26.0,0.513163,None,None,4.0,0.424676,None,None
c1cnccn1,OC(=O)c1cc(ccc1Cl)N(=O)=O,1,1.0,0.165972,11.0,0.836081,None,None,8.0,0.64691,None,None,7.0,0.518862,None,None,9.0,0.291875,None,None,1.0,0.277395,None,None,3.0,0.07508
CC1=CC(=O)NC(=O)N1,OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F,1,8.0,0.924369,7.0,0.96595,6.0,0.487398,2.0,0.835244,7.0,0.405449,16.0,0.717802,2.0,0.384735,4.0,0.697602,4.0,0.005924,13.0,0.50751,None,None,14.0,0.043005
CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1cccc(O)c1,1,13.0,1.301949,4.0,0.854778,10.0,0.649856,10.0,0.677691,9.0,0.3774,7.0,0.399588,7.0,0.371737,5.0,0.29779,5.0,0.362874,9.0,0.058143,4.0,0.241826,None,None
C1=CC=C(C=C1)CC2=CC=CC=C2,CC1=CC(=C(C=C1C)C)C,0,8.0,-1.16099,9.0,-0.66174,2.0,-0.900254,7.0,-0.299684,12.0,-0.322253,1.0,-0.166982,13.0,-0.22826,4.0,-0.007076,5.0,-0.048213,None,None,None,None,None,None
CC1=Nc2ccccc2N1Cc1ccc(CN2C(=Nc3ccccc23)C)cc1,OC(=O)CC=CCC(O)=O,1,28.0,0.794534,10.0,0.582005,7.0,0.699879,1.0,0.342362,1.0,0.568074,9.0,0.284511,27.0,0.564586,4.0,0.203251,13.0,0.49221,3.0,0.05043,23.0,0.468159,None,None
